"","Gene","GSM223386","GSM223387","GSM223388","GSM223389","GSM223390","GSM223391","GSM223392","GSM223393","GSM223394","GSM223395","GSM223396","GSM223397","GSM223398","GSM223399","GSM2233100","GSM2233101","GSM2233102","GSM2233103","GSM2233104","GSM2233105","GSM2233106","GSM2233107","GSM2233108","GSM2233109","GSM2233110","GSM2233111","GSM2233112","GSM2233113"
"Gene_232","Gene_232",5.90968040603415,5.49366645781076,5.4026699086372,5.90383679892003,4.41538335540883,4.48467585593503,5.59203330968222,6.33060222629441,6.02537930145578,4.2962015944857,7.16812642718924,5.73732190998516,6.29334643671533,5.84516044029372,6.72044942408069,5.61083501591491,6.54557568086513,5.47205980050057,7.07547944244412,7.64517537794029,6.22365547677341,4.24685343340557,5.42653469627077,4.50232815876223,4.97590882696886,7.77720760311675,5.85803387552143,5.15925555619113
"Gene_233","Gene_233",6.21453882662922,4.57943449530426,6.78945985279018,6.46852512253015,6.47836614779403,6.43367602059661,6.58755946349831,5.93534777190012,4.93074782761771,4.79922287321736,5.39264287908519,6.97165129768058,5.34489836990843,6.50366718407969,6.05783935672463,6.64727514277048,6.09811208901767,5.46494352629921,4.55174001559102,8.24416363039108,6.24242020791744,5.09778454743663,6.31087362192345,5.59454430539188,5.81319452313374,4.0815407618401,5.11282710828818,4.97990094313702
"Gene_234","Gene_234",5.26147229526043,6.12799296568413,7.51649060169196,5.01762936406215,6.39356637299481,6.89954475332104,6.82111185973741,4.98745193162679,5.54342835916571,5.75921493638563,5.98715834069456,4.62263613830804,6.11742054833593,7.44276824076692,7.01128638626024,5.047654200717,6.01759662917923,5.38012874690525,6.61468771556138,6.83520534630362,4.70496729900329,4.95601723486479,5.37843929566917,4.5997086469203,4.7889351258326,4.89013215844717,5.98121055354783,5.83877790798852
"Gene_235","Gene_235",5.42561131023673,7.94585121773144,5.80822519089006,4.97701615785206,3.30467063087548,5.01046779771112,5.09206530075815,5.44148580980864,7.11000382848242,5.69792649886279,5.74906312157358,7.73050131428386,7.97352809039938,5.69073282282979,5.57174862726726,5.82686349691036,4.96571987993024,4.90585284541553,5.31635433356144,4.37967276635787,6.74924165172449,7.63771480212514,5.29873665760594,7.26750815363852,7.52855868136876,5.67515834200033,6.183730179476,5.87838035045059
"Gene_236","Gene_236",4.68298386769476,6.80091433957306,6.28387890635235,5.30658533672382,6.36837732853326,5.94720059847752,6.12703860634959,5.95289216372357,7.65182870430573,4.24595524231272,5.03088635959334,5.99491281854487,5.02546676803858,6.66448047052591,6.19377094223722,5.44683492473887,5.3712828703705,6.17476441098437,4.95205909703986,6.74961493406033,7.1686553865313,5.29226315144741,6.35769096041271,5.31128814006199,6.13964252633843,5.92728041196471,6.71766890573941,6.00227876465128
"Gene_237","Gene_237",5.81707461162727,7.16525338994626,4.24893248060392,5.23201042690722,3.83158225265299,6.82361090262206,5.95710702210242,6.28207406798504,7.11425467962836,6.50937884189092,5.69668804663299,5.2201197565805,6.55294765120781,6.56189911645936,6.03246411185618,5.03216297618334,5.59509859273021,2.81081389356497,7.46091767161603,5.45981638431502,6.71429342693586,6.89797581052605,6.4958450577915,5.5113476995081,5.95728676503852,5.37090074013049,5.15001076831353,8.31791782237971
"Gene_238","Gene_238",6.41898240492446,6.35885572309315,5.1813302224802,7.29904996668359,6.65980437689272,5.74449089745261,7.19520647042577,5.9667807876689,5.57513482481142,4.97854366291624,5.34473286033482,6.39754392141563,4.92617887024773,5.87736517420495,4.92584544585627,6.42069595868706,5.1976287837402,4.83055575813322,6.10695823009986,6.12800250404928,4.85043261049597,6.60592517751456,7.14500500709272,7.23530940701422,6.43683994339331,4.64665449374027,6.67408994182628,4.49659188409425
"Gene_239","Gene_239",6.32430434416138,5.39144282168378,6.05621484938284,7.57914556180809,5.54608626661881,5.77931565274879,7.08919223650205,5.82202801090658,6.31847988553962,5.84194106259678,6.85744732494705,5.19075106329286,6.35199676928044,6.05654600663726,7.19882598973803,5.86118610682455,6.76380715615616,6.99156349984674,6.33331037000528,6.67750985257417,7.45037475149102,5.20528365205344,7.06539199491243,6.81325024533889,8.85613088783249,5.90608690505925,6.00465431422434,5.08204292566522
"Gene_240","Gene_240",5.21846351294525,7.62306040976808,6.29908690333615,7.6684093118393,5.30506317476511,8.13302805608898,5.68771930556548,8.00878678182042,6.09848964894474,7.62872905787741,5.70901641697637,7.87562429512701,4.95817522425904,8.4771922678908,4.83756678659931,9.99482705729146,7.75961293587004,7.97449819321297,6.19450927011064,9.48523404769426,5.70221672530334,8.3634732389939,5.34442662514805,7.48273290808808,5.34352597470259,6.54097834197399,5.63984822426327,7.00189243830633
"Gene_241","Gene_241",5.211378029146,5.72675189318807,5.24060188270112,5.64106343941532,5.99315369682733,5.93998674666673,6.04599376666192,5.47562795740248,4.7409725270642,6.69662874083119,5.9172187955557,6.10177204172181,6.59035115168593,5.97376135700348,7.30512922116238,3.15698210496592,7.31518008174594,6.55463107042333,6.6525788149475,6.13438460302727,7.83661114423941,6.55637347423411,6.90559590218436,3.98016661376435,6.44783308782264,5.50207340430741,7.11784189633082,7.44663710311653
"Gene_242","Gene_242",5.49780128165714,5.53130022021791,8.6848589992268,5.67096116957833,7.37305204498399,5.44434711006078,6.65272261340154,5.46406254366049,6.25740821114072,5.93401854028639,5.1721553071952,7.16912354606323,4.73156010120125,5.66049100387673,4.93153352428248,6.64528192950275,6.42284022877334,5.41030929751641,7.47491837971606,5.29657873176405,6.46474042994789,4.84747058097315,4.67526152939291,6.83701019094641,6.09707993412711,6.42255025625999,6.24722361105738,7.25017739255138
"Gene_243","Gene_243",7.49606066984635,6.70416728392972,5.54160986090761,6.06923647785302,5.36467692278211,5.86138498053911,4.34650736340303,4.54429529834398,5.17570667232819,5.86565201445174,6.21519900561093,5.43340890610296,6.02047766470712,5.40601001991895,5.01791653441686,5.1786782929194,5.88169230974515,7.40956455320645,6.06202638619,6.76494245854899,6.41627925042419,6.72512065468912,6.16004340764403,5.62665212604442,6.17098212263026,7.03018952702862,5.21144945328684,5.06653837786576
"Gene_244","Gene_244",4.86269637933426,4.80263649763459,6.06424355663004,6.09690423370105,6.55810329394878,7.88283979238647,5.68972903451995,6.84627147026801,4.93937578105286,7.65474084400222,4.38806364309637,5.62465971167644,7.34131625877434,6.29096207603689,6.86088849107471,5.71377083042192,6.57600572830814,5.70255632257986,7.22091119465961,6.81976382135181,8.00767401732439,5.99456049215015,4.01273802709345,5.29408631703457,7.11503425388666,7.10109495742482,4.73212077172274,4.9319031098467
"Gene_245","Gene_245",5.8209484056198,6.86636613211277,6.64979186715352,6.29003438776557,6.34115786842188,6.87366867960603,6.57487288400248,6.04693236800152,6.72550546136591,6.37189488202031,3.05012821571677,6.12399353899611,5.77752591255056,5.94497800229309,5.91825507283207,4.91119901612401,5.21138579260931,6.58735481304955,3.65261751122877,6.90384367241533,7.20833433161434,5.7605700605894,6.40470432337,5.46075033505411,6.20285431550106,6.91003105007143,6.34136810749161,5.66912477739934
"Gene_246","Gene_246",7.90236182167893,6.86415248622589,5.973981365226,5.25332105895374,4.82048137085844,5.08540292717238,5.47676784561988,5.91637576657265,5.29206811289366,6.6235404626101,7.88010634326583,6.89737447773332,5.89360240579636,5.62826172280659,4.1548091606964,6.57840048885528,6.26491711249537,6.01367327671864,6.63011562636646,7.14379108489799,6.46069001541386,5.11467847334291,4.92657132622305,4.88051551573618,5.92121062525507,5.7245538091399,5.24198779868289,4.00597597446416
"Gene_247","Gene_247",5.89902511467119,4.80137764093125,5.35643261297289,5.15310361117968,4.25897798266603,4.75508237766868,5.94008179865181,5.25908138522508,5.85595124949038,6.4748986268307,6.7572616974227,7.89559699317342,7.40419031178976,6.17658846965934,7.50342038213375,7.35541776928185,6.1664661980211,6.47909451687652,6.4228481977639,6.28875360181958,5.21393644006886,5.82593895670449,5.92618523300759,4.58111116682289,6.31562345136318,4.24401456126373,7.80807011198893,6.49257229875544
"Gene_248","Gene_248",4.64015929617861,6.63949199790053,7.0453056639633,7.19707766374608,4.00741422876086,5.64001775931739,5.97899246456629,5.75222613609759,5.02628442311857,6.57163462664524,6.63472863406044,7.58218645567045,8.03629655316149,5.22693307801002,3.51147256919616,6.48911220060327,3.65497678564744,5.5585461474719,6.18088756490077,5.05673615735763,6.90163404087182,4.91514844434664,6.27403305731802,4.98774735096188,5.28625344363082,4.43813566392283,6.54479271746894,5.9223369493634
"Gene_249","Gene_249",5.33523056472594,6.66742548036557,7.6155453232072,3.68857146691774,6.55127421146789,5.56597352896905,5.27634678568369,3.15041597231977,6.05594442585314,5.57293529505906,3.76349173419701,5.19745418180424,8.48310511270667,3.434779219672,5.30747397867967,3.32534230366442,7.89663701960685,5.48120663351702,6.12709943736276,4.37041708914355,6.76871558195077,4.21320935195515,4.50012994110167,5.32033736169476,7.87501507016515,4.92248124138182,3.26332553996403,2.52030085692265
"Gene_250","Gene_250",6.48545997890488,5.44278451805839,5.97030602895016,6.30304569522545,5.9652579384687,6.29267911841695,5.00552016382161,4.95070264764725,6.49234655315049,5.94289583903341,6.67712911702719,4.09692302289554,5.60637467556958,7.37356613266313,4.47966065672368,7.61447746884251,4.66843856516136,5.48236626556946,5.54237460927684,4.23786304138154,5.48684201750088,5.86724663196175,6.8978052207426,4.95469972647642,7.8597519888007,3.7135905821975,4.97745032165131,5.76208587479887
"Gene_251","Gene_251",5.62439712833023,6.84490424140807,6.56226734540307,5.94302946619667,7.85057170361062,5.29849476315934,5.80013276500187,4.0810482282934,6.50254525466691,6.24284394642243,6.51981427057805,6.94732475387524,4.94486340934097,5.11864393731935,5.43203249788604,5.83627333441448,3.37412236044103,8.85993663383947,5.37692393209529,7.15080463938605,5.78083934610027,5.75471005294623,7.09648738242962,5.67613526643936,5.20347482601456,6.74167051170081,4.75421531833232,5.95492325373676
"Gene_252","Gene_252",5.43812363645022,2.92008873126326,5.90258750149737,2.74444118473199,6.57367510826304,4.58452514470068,5.65297217719291,4.6839893495311,4.92474202277061,5.67192470969693,5.92234495860005,4.45571094905567,6.6511543424175,4.01807863741004,6.08868112913109,3.88102927866448,5.99965752785285,3.54056184181916,7.0956475467052,4.20795780358157,5.72485654902859,4.81599118231864,6.27736127666391,4.22672876263896,4.11172075420696,3.72235775612274,4.98335808477529,4.5388076857004
"Gene_253","Gene_253",5.65608276587154,7.1107114182028,7.01645521770216,6.59106190941151,6.84969589108261,5.86662961127711,6.83409506566145,6.1259640821453,7.25804225002658,5.46996168657052,6.82503876265375,5.30220287297817,6.43559544425684,5.03161342136174,5.66645922450977,5.95076137117086,6.10741229468764,6.12612649380575,5.81334322465141,6.70269583901447,4.35622849293062,5.38089221762585,4.7648245089596,6.44565789035097,7.95169632479286,7.91413993932556,4.35196052485637,5.94534183111379
"Gene_254","Gene_254",6.09049664713922,6.24982471992656,4.84383260574015,6.17310487349295,7.33438358533495,4.87932150070858,7.52988221249492,4.88322362444557,7.49297171304439,7.29100897953624,7.1205690307062,5.43506978896575,7.28520823436664,5.76939035350457,5.42114585008969,5.78419927641959,5.99199456876968,5.37985639724794,7.1814808095237,6.16108825652271,6.67826625048918,5.86767519699847,4.51532316517603,4.0509903022112,6.49234501492434,5.98934674221169,6.52112678548736,5.28710245802659
"Gene_255","Gene_255",7.59850877114583,7.65191539162316,8.32086022399448,7.39978335621251,5.49928090203503,6.46119245421179,5.98807762063335,7.1637866037459,6.37291042641075,5.39292180392768,5.87783640081305,4.63084965505802,6.1502133676837,6.39036228213348,5.83620414427077,6.08097708304063,6.14056461384813,6.73302862500708,5.61306120492862,3.60877601102771,4.51139050896883,6.86384797595767,4.49647351681494,7.46172387729718,4.59343057513625,3.85637923777414,6.37694752996064,5.35875724575358
"Gene_256","Gene_256",5.91143488786112,4.54102927146308,5.39646875221166,6.11745958462699,6.51009792822849,7.52414281017881,6.39867199249155,6.62459168336912,6.15747954788435,7.71013967532023,7.94533707765883,5.98745302522039,6.16081935944896,4.99046321582136,6.26916541075801,4.96944726341614,4.81507266201866,6.18887948009516,4.98651881630087,5.39031338694992,6.34545800497835,7.32097499885475,5.55367749674784,6.17794068019411,5.18913552538984,6.82436043127328,6.42530401082008,7.35189190348714
"Gene_257","Gene_257",7.08079949615152,5.94870211387464,4.54115058556191,5.66845424179915,6.86879327024415,6.43446829813283,5.92958468609427,6.74238227458466,6.07734290332108,5.33375262023935,6.98836269949981,6.09063001567831,7.51375863443316,6.595038671127,5.144240417913,7.15321130232285,6.59249710415685,6.63533132523831,7.44656213577428,6.94432357148698,4.45345250446229,5.8957612451057,5.8932584175364,6.99969591954667,4.97046267326796,7.0943847293062,7.1234220425164,5.69677472369573
"Gene_258","Gene_258",6.63075411565057,5.4730748238744,5.64908217280693,6.27829491330536,7.36935168800303,6.19200037113893,6.60135984388113,5.77422943305718,6.25754594593975,5.18562772328474,7.22438538128579,4.24644953935542,6.16199076997497,6.21891522857555,3.92514377334925,6.64632888493856,7.38068758134306,6.71317070929514,5.90150987399446,5.72630563984288,6.95641362912686,6.06525367473673,6.35312376485331,5.06270775282331,6.13143079604804,5.58976609433368,5.96464802434649,6.29830652078778
"Gene_259","Gene_259",5.88636010449386,7.78459491596268,6.146708484145,6.79626813600364,6.76265114632637,7.32561665662192,6.2184954622788,7.55898777845332,6.37642358872264,9.01826240948851,5.68488238516736,6.40052215206394,6.68223512694434,7.66525349439437,5.07415413571204,8.06068834041732,5.16127141644941,7.21297204358976,7.21728073293652,8.8188956105633,6.82237875066781,9.08099420139798,6.79571099126796,7.53362974458514,5.72465862569981,7.68686806042746,7.43850642301198,8.3878659119183
"Gene_260","Gene_260",4.4670979971094,5.370421257314,7.62362120768023,5.1641059466064,6.42114717303733,6.56839853086953,6.23659550186021,5.90194709799351,6.13682361894817,6.96493153261291,5.8688771443385,6.17448507741738,6.48451754499858,6.24546654240252,4.09564220872582,6.94540572985245,6.30587423629278,6.82586637697311,4.76799652029193,5.06237601088004,7.87245817496444,6.31983556086663,5.4815181228058,5.73106607768235,7.37479500350296,6.40394163590037,4.87203839485559,6.44406691974899
"Gene_261","Gene_261",5.47888268244748,5.166156419465,6.91120967677132,6.51027325113943,5.13177595272878,4.92942946510961,7.112915127616,6.40469065623758,6.65382317091473,6.55171083746008,5.0774145775461,4.97311606163227,5.95552807960855,6.07504483526323,6.63533873386609,4.77785120927738,5.72909968235282,4.81011262219849,6.35791803404725,6.25812081863116,4.81417111419873,6.33182695430544,7.10109146783194,6.65213505703323,7.86164249953022,6.25544231281267,5.31459246990755,4.49824013303519
"Gene_262","Gene_262",5.51012954686153,6.57872237461645,6.14245843204579,5.66687909877605,6.72956036095769,4.34685097551911,5.01257885060455,6.79991460664112,5.66423145762247,6.27318852934028,6.40736908548036,5.70078367763052,5.46518883676972,5.16034996623093,7.87015838792933,7.08512896360543,5.93921409544912,6.15336302847063,5.68429994582954,5.45197328837702,6.95489979698847,5.73996170964392,5.63023191412935,4.77891037704899,6.90958132422218,5.98565037129326,5.22207347676994,6.68720052640949
"Gene_263","Gene_263",6.04715443276153,4.91241928592307,4.61051647601184,5.93403905364754,6.50026587241829,5.95664723150625,7.44786401312549,7.58946914995693,7.12934492850217,6.2418598033419,6.26401143438051,7.00771668611063,5.66245215647758,4.60293607979226,4.85453806151872,6.21200187352764,6.97570845486026,6.91262216735709,7.95405205583343,5.35084463745485,5.78457514221142,6.09981925393864,4.49924321200115,5.52082208715176,5.97877554486602,6.05525418150154,5.62210538283508,7.18763919384774
"Gene_264","Gene_264",7.30019867766682,7.48403093155628,5.13396225532789,5.88477829057805,6.63425025370691,5.96540649420096,6.34911241217983,5.49092959586273,5.96231718822938,8.05476070604651,6.09128355394166,5.57408879871665,4.05147303187699,6.10613176878206,5.11456455582949,6.50322102691154,6.27776820944035,4.40853557489006,7.30768999356293,5.81416445561836,6.21595839415602,6.00724071688079,6.71348978780538,6.62516487933356,7.11766911663723,7.98312504230562,5.09608237736134,8.05528511410174
"Gene_265","Gene_265",8.29307897383109,4.81379341468625,5.83671506777071,5.34948738122547,6.42364504557226,8.36505553200281,6.18082201071219,4.98443525184852,4.24430598346384,4.56746550478191,5.31931257113425,6.12706431482695,7.27845501649895,4.99527882990762,5.12446609931283,5.54428800592202,7.93184106588039,5.55860039140727,6.56028484440506,7.71476121837628,5.58583566652168,6.57601213118196,6.5569793811751,7.09420449561273,5.25238752581643,7.09860616564195,6.6431477517884,4.68250826072588
"Gene_266","Gene_266",7.54758105898377,6.10107915139528,8.55302611346059,3.98131134091758,5.79816195529,4.7836526921081,5.43975814886942,6.10085866561043,5.9002796306166,5.01366368294673,5.76803050486902,6.61577102458316,4.40488917079195,5.96478001063528,6.78839045634158,5.21770641345883,5.66770939352516,5.5970390472523,5.49308927731858,6.17221515950304,6.41504626885024,5.8546787493707,6.11795116507687,5.09472133765698,5.35030149900069,8.04758884678852,5.87189122385907,4.85731221417163
"Gene_267","Gene_267",5.86684903567106,6.53298928682648,4.13977242578158,6.34883497017659,5.92313410156599,6.17090632334904,5.83612240841747,9.02210418529039,6.44702045265387,4.72085987709391,7.98511178276459,4.87534228897886,5.40929951669027,4.35192383451627,6.03134468397419,5.45379694962954,7.48194329316471,3.93769728183714,6.9835007897263,6.22243846053285,4.88865517631309,5.69281116208151,6.49119909789118,7.41211395332358,6.02442109915464,5.59571753882599,7.1109469393458,6.44078749723585
"Gene_268","Gene_268",4.24347260444236,6.58673533909263,7.13105465184602,6.76163950764686,6.68736411328152,6.80505309362219,6.37368480443044,5.5713841549163,7.2300316728337,6.96075549037634,5.07084064289477,7.24267702194518,5.62966895427025,5.07096751011246,6.48894781594394,7.03625304627522,5.54434443587807,5.79743512380167,6.72169685671096,7.59184109049033,5.09786888772281,5.92502032643806,7.43010331389261,5.86739121847205,5.81449254866169,5.5883206960726,4.47395937371929,5.49347265589967
"Gene_269","Gene_269",5.61122013592826,5.69825333613362,5.47276574276608,4.71128376464987,6.17163150692454,7.05059284411588,3.93628574260158,7.14568121778476,6.06021043261511,5.75435806466613,5.5939097673738,6.91701535727972,7.20552835668786,6.27211081419361,6.7714698786912,7.09077665503263,5.76867759833751,7.40758868957049,4.55325394187845,5.71230509407711,6.82060695356762,5.54078009892511,5.66988877373137,5.80755042531373,5.22468025609809,5.68973191380047,4.468609131635,7.2511625108288
"Gene_270","Gene_270",6.08920722307329,6.0795019953284,7.66599089998742,7.48240271845861,5.16989142567301,5.98927551534068,5.39847805116191,5.75690179041491,4.059930798329,5.8699915441032,4.59656744618754,7.27296529299446,6.05785070424817,7.04532279459033,6.24783460866914,7.55487239810675,5.67288237278531,4.59260593100476,7.18797120323758,6.51772525459026,3.11385087501514,7.54810614854915,7.01000141216471,6.67325305433309,6.37121374778167,6.72128378138419,5.32083313640848,4.48738609844665
"Gene_271","Gene_271",6.84501300406744,6.96126415180968,4.8607993600266,6.38515482368723,5.70984088019433,5.25674385857075,6.58599161230581,5.52145676223612,6.00483176592536,7.78330681833913,4.75927093242407,5.57379889709984,6.94422528937676,6.16927854921525,6.44783163813829,5.93800279450461,6.28790202997911,4.90054829583251,6.85700590513062,5.27690914774561,5.72722693543551,4.94019602675031,5.44914267839297,6.87616356829605,5.37505660095872,7.78350470205458,5.12662686136133,6.37193040477742
"Gene_272","Gene_272",6.96252796848427,4.54353408292357,6.14362323466275,7.34164029499387,4.68087427582349,5.93421594813001,5.70551821364822,5.28958287779244,4.80078807803253,5.42097354721546,5.71323479856481,4.53568041039865,5.70576815050743,5.00556501741981,4.83743473477853,5.24394355724653,6.46653422680717,5.60692450694264,5.81242974266631,6.84835557536983,5.55596949348529,7.2126046821893,7.38481651121208,5.24165350285974,7.13423841676414,6.42269264365048,4.47901577409201,6.38663280046535
"Gene_273","Gene_273",6.68430942941646,5.21826028846792,4.90044905829725,5.04282952875771,5.03296809733109,7.93975599193716,5.19947245451574,5.7887553722824,5.02389429635025,8.02279460124328,5.60871269821292,6.51116294978088,7.67136844844011,5.58466260167602,5.93821171789616,7.47246617375261,6.14516108680163,5.94053695561257,8.3119814587379,4.65301879162826,6.7465111101552,5.98955421036908,5.83440250385415,6.86457977190252,5.64870053269828,5.68205530005796,6.39248108702072,6.8844977993103
"Gene_274","Gene_274",4.60472565020053,6.32040231431661,6.90351642636167,6.16678128835425,5.85538892986448,6.48273900817583,5.36430546886501,7.64178447087543,4.97437294876503,4.59055918635637,5.38309843576743,6.61853225178425,6.48699781835688,7.09363612666732,5.38389653543308,4.44805510490146,6.5993253341159,6.10492540725723,6.95284847350136,5.94417393429647,6.43062132466905,3.97944294227586,5.76719565660562,5.05103660069941,5.639069951123,6.3082526333852,6.66987908150264,6.90294542100293
"Gene_275","Gene_275",6.84964304563336,5.55521802166301,7.48377948873809,5.89998604106119,4.20186744362507,3.95552292744193,6.23574903241404,6.30184672056344,5.20077307548744,7.31783561304849,5.22615569046712,8.54036862385644,6.54729421736808,6.51868425756791,4.69517069637237,5.84111462171084,5.21806765760107,6.1889952180983,5.48607015792652,7.12771797949832,4.64574215399259,5.45512390095007,6.62023840032589,6.83856841126935,5.93609678496486,5.66417607980766,7.31841504464163,6.11203203267892
"Gene_276","Gene_276",5.55344278357278,7.370003993971,7.95072100640115,6.76850743188178,4.31145752540842,7.42345912865025,4.36516761515249,6.48732912321528,7.13712909055669,6.32312100257483,5.80337307678103,7.71949292604995,6.87753098396904,6.78704033898938,4.83101565697358,6.60325701978901,5.76112148381269,5.72179754845226,6.9311408038243,7.33843952252584,7.48288035944086,7.15598167474767,6.60728452339555,5.46958446494178,7.36192184066441,5.8094080076858,6.51202270836095,4.34488762736789
"Gene_277","Gene_277",6.17480270016126,6.67325386335484,6.79760065758952,5.42414043208731,7.10256519943608,6.54050266091508,6.87122924058221,6.83873579243226,5.16847110045616,5.61139948000837,7.13402054312043,5.53511723548634,4.51776774727105,6.99670095378985,6.93760954771723,4.83771526092045,6.65213534724297,8.35919691735473,6.40929842935922,5.91352872788897,7.0557282438841,4.7070802242532,7.44106491661778,5.21309145139633,6.61107487220231,5.03062797462439,6.43139096901476,6.33013570792876
"Gene_278","Gene_278",6.07455117717373,6.07216675241476,7.84326625457782,5.98990232804754,5.42338107578856,5.96642822816248,3.83106532556405,8.071741512886,5.56093722604703,5.82716309661293,5.64219881447332,4.99322270980704,5.98947598759904,6.3774679772211,4.6994530129641,4.43990421620913,7.03807857111819,5.55236546114982,5.82505440555429,3.61025636338138,7.43773515097209,6.1325144615756,6.46998291716766,7.05901879902439,6.36421306636324,6.14257950526129,7.30415523517353,6.37842194954467
"Gene_279","Gene_279",6.42816676497051,4.49224268246332,7.24642390866165,4.22134085125606,4.14830827044851,5.9821363788899,5.49666047768444,6.77561884207953,6.18417346140025,7.33897466777892,4.7167961363769,6.6209889634439,6.21442424854363,7.10937999763642,5.5956719732383,6.48918558561341,6.33834110276503,4.66464330021114,2.73785066560859,7.64524887359789,5.02710018698856,4.77202777948916,7.0078264999656,6.47027806218692,7.02507875746981,5.58010078180784,5.61086410939763,4.15234988031653
"Gene_280","Gene_280",6.02467498282614,6.02610022532624,5.86812508817598,5.2223785571295,5.88713676057102,5.8502102802066,5.21281752102651,4.57288864704807,6.89037962557919,7.70380587237689,4.93094819549931,7.99324249254339,5.23327075166322,5.02678604426443,6.98256504922528,7.62105050747679,6.70938982551582,4.43521851398579,5.56840721824164,5.3774582955209,7.90461769269349,6.08104710581539,6.68401180152994,4.7820251435198,4.91573505552326,4.9837100306681,6.1276412740488,7.12400655516941
"Gene_281","Gene_281",4.33252490241434,5.68358413180301,6.4770372382847,6.12503388366511,7.32106926722151,6.25655948095525,4.75139979045158,4.96648866453385,5.33329498992502,4.32153217894866,3.99565235092887,4.81686603449171,6.0121705199651,6.29964525580576,6.32925949315139,5.28526347156144,6.84006115846455,5.80052044289286,6.02428969134593,6.71817715041289,7.20562199631678,7.02372136134139,5.52002568517787,6.87022959142532,7.14673193627733,6.01162970156425,6.28934844589101,6.10839205896915
"Gene_282","Gene_282",6.73649596477344,5.8976534864794,5.02800578852407,5.29367850761178,6.66225429693464,5.49613306696298,4.92209265988705,4.41054488640818,5.17377613613001,9.42109460835705,4.28948367778193,5.21949839141351,5.27865966915163,5.66051767867354,6.65234723345439,5.31331256283334,6.60930899506868,5.46031628343273,6.72339500554995,4.30335715809376,7.15679760377934,5.79476198145429,7.26728853859005,5.73257364138075,6.00875398014454,6.48130654020099,8.37274263187425,4.88360157614391
"Gene_283","Gene_283",6.38602656834968,4.81844077294431,5.81479783059901,5.95643051418852,6.44138319835364,6.27701125166001,6.2500773536056,3.15145323010621,5.48138427778616,8.57794265437777,5.25257981723703,7.74769498790242,6.21974742967962,6.2017388950915,6.33137935811481,5.05839623388191,5.77628233252239,7.04956872035465,6.35263195024003,5.55384602414443,4.78982681623773,6.95699841887596,5.03177148927337,6.56842903856661,4.55649612449605,5.84197682089602,6.43006635444484,6.27321984540636
"Gene_284","Gene_284",5.73434837472178,6.49865804382992,7.22096370834882,5.53207402607478,7.18374591227984,5.06864397517926,5.88022596878412,7.2907339277926,4.82828130076662,5.47467816534438,5.02358453876562,7.83718698216698,4.21517177677812,7.32539797092552,5.85112466282696,7.48472599900393,5.83565608169541,5.812808568418,6.22674577367193,7.63106073240291,5.93197076825195,6.72895479542162,7.02136477352952,6.45714581914125,5.41184212290582,5.74679817271022,5.21451232191218,6.95623289329757
"Gene_285","Gene_285",6.11814451104668,7.25839619848708,6.54128414348235,8.9042827749556,5.22849855889911,8.49749951406887,5.69914736754714,7.8036287645117,6.92003334946981,8.23297073358718,4.85097388939888,8.49190905324059,6.2844095886735,8.80114612081694,3.80028242204045,7.58941744442346,6.6219938323862,8.37655469847373,7.51321051827006,8.64028883766456,6.1882786190443,9.50679690855839,5.10483300416409,7.32739269701618,5.63434969779503,8.06183967469154,6.46712798358287,8.88100482345808
"Gene_286","Gene_286",6.13403864536846,5.77377801855759,6.45735733162533,7.16848830874956,6.72968919135204,7.10683742066645,3.67923622441814,6.39497067770602,3.81804186590106,5.33645264446333,7.98924365380742,4.37976971576156,5.36372650647139,5.37036330620786,5.39116148510348,5.16255619357368,5.54461617637946,4.3823470010238,5.94710862612825,6.34355431554872,4.63149203043639,7.33268462976444,6.97893863525034,5.88517496101404,7.51963782370557,6.98812574158829,4.8539770299383,5.59465693769074
"Gene_287","Gene_287",6.221019468561,6.38142582945135,4.96186896031279,5.17749858719248,5.41291438422114,6.5092061136538,4.67567928850421,7.18161785314391,5.4723079226451,5.90699891140981,7.7511310826985,5.45742947257676,6.93933989741191,5.64984588708275,4.62169202993254,5.19597001063054,5.86801624277236,5.76006201668441,4.94431902522645,6.89798424977255,5.7985295377021,7.00041045730859,5.88800374904246,5.97655272563859,4.00256091482006,6.72506225152772,4.8848728641085,8.36056236707844
"Gene_288","Gene_288",7.64084616597749,5.21648421098695,5.39548676966588,5.69296344140527,6.00076418636251,7.03374967645111,5.8686928875373,5.48816730541953,4.55885997790612,6.73985943824584,8.56440930061295,7.16741884047502,4.02688950184676,5.04866137319186,5.62191571413176,5.41209601033092,5.90819299179578,5.72811307639701,5.49647265217775,4.63526636695511,6.77750124734932,6.39047653536978,6.03509527087324,5.56585530082573,5.65308663954524,5.97366204484801,7.21066768839645,5.81343387758018
"Gene_289","Gene_289",5.78094962106652,6.58299140568006,5.23539398624643,7.43976125836974,8.21446531934013,4.90913123819738,5.12196484698694,5.86503235133778,4.04321521581022,6.10336281493056,6.77649590154134,8.15373357487731,6.04251330930585,5.91018574875101,8.05410707311695,5.40228205805047,4.41319099320909,4.59696349097651,5.81573108562598,6.03177687331693,6.31490323841121,6.06228818579616,7.9314386274796,4.0056659978676,5.03511116742346,5.09152530007643,4.82712605753123,6.33245788492312
